Index,Study field,Institution,Continent,Country,City,N agreements,Agreement_ID,Latitude,Longitude
16863,Molecular Biomedicine,University of the Faroe Islands,Europe,Faroe Islands,Tórshavn,2,117,,
16864,Molecular Biomedicine,University of Tokyo,Asia,Japan,"Bunkyo City, Tokyo",1,118,,
16865,Molecular Biomedicine,University of Toronto - Mississauga,North America,Canada,Mississauga,1,119,43.5502208,-79.6626584
16866,Molecular Biomedicine,University of Toronto - Scarborough,North America,Canada,Scarborough,1,120,43.7851882,-79.1893305
16867,Molecular Biomedicine,University of Toronto - St. George,North America,Canada,Toronto,1,121,43.6634681,-79.3968165
16868,Molecular Biomedicine,University of Turku,Europe,Finland,Turku,1,122,60.4560732,22.2864097
16869,Molecular Biomedicine,University of Vaasa,Europe,Finland,Vaasa,1,123,63.1043242,21.5935646
16870,Molecular Biomedicine,University of Victoria,North America,Canada,Victoria,1,124,,
16871,Molecular Biomedicine,University of Warsaw,Europe,Poland,Warszawa,1,125,52.2216394,21.0073770
16872,Molecular Biomedicine,University of Washington,North America,USA,Seattle,1,126,47.6554303,-122.3001692
16873,Molecular Biomedicine,University of Western Australia,Australia/Oceania,Australia,Perth,1,127,-31.9506520,115.7978755
16874,Molecular Biomedicine,University of Wisconsin-Madison,North America,USA,Madison,1,128,43.0802745,-89.4309587
16875,Molecular Biomedicine,University of Wollongong,Australia/Oceania,Australia,Wollongong,1,129,-34.4050554,150.8783465
16876,Molecular Biomedicine,Uppsala University,Europe,Sweden,Uppsala,1,189,59.8576363,17.6294616
16877,Molecular Biomedicine,Victoria University of Wellington,Australia/Oceania,New Zealand,Wellington,1,131,-41.2051787,174.7985379
16878,Molecular Biomedicine,Vrije Universiteit Amsterdam,Europe,Netherlands,Amsterdam,1,206,52.3340539,4.8651882
16879,Molecular Biomedicine,Wageningen University,Europe,Netherlands,Wageningen,1,207,51.9854450,5.6632120
16880,Molecular Biomedicine,Waseda University,Asia,Japan,"Shinjuku City, Tokyo",1,132,,
16881,Molecular Biomedicine,Western Sydney University,Australia/Oceania,Australia,Penrith,1,133,-33.7683269,150.7301189
16882,Molecular Biomedicine,Western University,North America,Canada,London,1,134,43.0054234,-81.2748010
16883,Molecular Biomedicine,Yonsei University,Asia,South Korea,Seoul,1,135,37.5603559,126.9351585
16884,Molecular Biomedicine,York University,North America,Canada,Toronto,1,136,43.7743325,-79.5002705
16885,MSc in Social Sciences in Laws,Åbo Akademi University,Europe,Finland,Abo,1,0,60.4534537,22.2792379
16886,MSc in Social Sciences in Laws,Arizona State University,North America,USA,Tempe,1,1,33.4213174,-111.9331631
16887,MSc in Social Sciences in Laws,Australian National University,Australia/Oceania,Australia,Canbarra,1,2,,
16888,MSc in Social Sciences in Laws,Boston College,North America,USA,Chestnut Hill,1,4,42.3354481,-71.1682665
16889,MSc in Social Sciences in Laws,Charles University (Prague),Europe,Czech Republic,Praha 1,1,7,50.0888947,14.4162757
16890,MSc in Social Sciences in Laws,Cornell University,North America,USA,Ithaca,1,12,42.4529076,-76.4800842
16891,MSc in Social Sciences in Laws,Deakin University,Australia/Oceania,Australia,Melbourne,1,13,-37.8475136,145.1149474
16892,MSc in Social Sciences in Laws,Griffith University,Australia/Oceania,Australia,Mount Gravatt,1,18,-27.5466249,153.0642922
16893,MSc in Social Sciences in Laws,Heidelberg University,Europe,Germany,HEIDELBERG,1,19,49.4186003,8.6692402
16894,MSc in Social Sciences in Laws,Ilisimatusarfik - University of Greenland,Europe,Greenland,Nuuk,1,22,,
16895,MSc in Social Sciences in Laws,Karlstad University,Europe,Sweden,Karlstad,1,23,,
16896,MSc in Social Sciences in Laws,Linnæus University,Europe,Sweden,Väjxö,1,26,,
16897,MSc in Social Sciences in Laws,Lund University,Europe,Sweden,Lund,1,29,55.7126504,13.2107587
16898,MSc in Social Sciences in Laws,Maastricht University,Europe,Netherlands,MAASTRICHT,1,396,50.8472117,5.6859518
16899,MSc in Social Sciences in Laws,Macquarie University,Australia/Oceania,Australia,North Ryde,1,30,,
16900,MSc in Social Sciences in Laws,McGill University,North America,Canada,Montreal,1,31,45.5068861,-73.5787118
16901,MSc in Social Sciences in Laws,McMaster University,North America,Canada,Hamilton,1,32,43.2639397,-79.9178252
16902,MSc in Social Sciences in Laws,Monash University,Australia/Oceania,Australia,Clayton,1,34,-37.9136206,145.1318112
16903,MSc in Social Sciences in Laws,National Autonomous University of Mexico,South America,Mexico,Mexico City,1,36,19.3215970,-99.1849259
16904,MSc in Social Sciences in Laws,National University of Colombia,South America,Colombia,Bogota,1,38,4.6387426,-74.0852375
16905,MSc in Social Sciences in Laws,New York University,North America,USA,New York City,1,40,40.7292053,-73.9950148
16906,MSc in Social Sciences in Laws,North Carolina State University,North America,USA,Raleigh,1,41,35.7718497,-78.6740870
16907,MSc in Social Sciences in Laws,Pontifical Catholic University of Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,44,,
16908,MSc in Social Sciences in Laws,Queensland University of Technology,Australia/Oceania,Australia,Brisbane,1,45,,
16909,MSc in Social Sciences in Laws,Reykjavik University,Europe,Iceland,Reykjavik,1,275,64.1247375,-21.9275372
16910,MSc in Social Sciences in Laws,Simon Fraser University,North America,Canada,Burnaby,1,48,49.2767096,-122.9178030
16911,MSc in Social Sciences in Laws,Singapore Management University,Asia,Singapore,Singapore,1,49,1.2961680,103.8500437
16912,MSc in Social Sciences in Laws,Tampere University,Europe,Finland,Tampere,1,54,61.4934627,23.7789500
16913,MSc in Social Sciences in Laws,UiT The Arctic University of Norway,Europe,Norway,Tromsø,1,57,,
16914,MSc in Social Sciences in Laws,Umeå University,Europe,Sweden,Umea,1,58,63.8217763,20.3043163
16915,MSc in Social Sciences in Laws,Universidad de las Américas Puebla,South America,Mexico,Puebla,1,59,19.0544632,-98.2849680
16916,MSc in Social Sciences in Laws,Universidade Federal do Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,60,-22.8533498,-43.2331703
16917,MSc in Social Sciences in Laws,University College Cork,Europe,Ireland,Cork,1,419,51.8947012,-8.4903105
16918,MSc in Social Sciences in Laws,University of Adelaide,Australia/Oceania,Australia,Adelaide,1,62,-34.9189226,138.6042367
16919,MSc in Social Sciences in Laws,University of Akureyri,Europe,Iceland,Akureyri,1,64,,
16920,MSc in Social Sciences in Laws,University of Auckland,Australia/Oceania,New Zealand,Auckland,1,66,-36.8660955,174.7737331
16921,MSc in Social Sciences in Laws,University of Bergen,Europe,Norway,Bergen,1,68,60.3809342,5.3313021
16922,MSc in Social Sciences in Laws,UNIVERSITY OF BIRMINGHAM,Europe,United Kingdom,Birmingham,1,69,52.4522956,-1.9312857
16923,MSc in Social Sciences in Laws,University of British Columbia,North America,Canada,Vancouver,1,71,49.2578915,-123.2429755
16924,MSc in Social Sciences in Laws,University of Buenos Aires,South America,Argentina,Buenos Aires,1,72,-37.3285798,-59.1385728
16925,MSc in Social Sciences in Laws,University of Calgary,North America,Canada,Calgary,1,73,51.0750540,-114.1388050
16926,MSc in Social Sciences in Laws,University of Canterbury Christchurch,Australia/Oceania,New Zealand,Christchurch,1,75,-43.5232778,172.5823435
16927,MSc in Social Sciences in Laws,University of Colorado Boulder,North America,USA,Boulder,1,77,40.0070061,-105.2664423
16928,MSc in Social Sciences in Laws,University of Eastern Finland,Europe,Finland,Kuopio,1,78,62.8937283,27.6394748
16929,MSc in Social Sciences in Laws,UNIVERSITY OF EXETER,Europe,United Kingdom,Exeter,1,80,50.7387148,-3.5384011
16930,MSc in Social Sciences in Laws,University of Geneva,Europe,Switzerland,Geneva,1,81,,
16931,MSc in Social Sciences in Laws,University of Gothenburg,Europe,Sweden,Goeteborg,1,82,57.6864579,11.9589874
16932,MSc in Social Sciences in Laws,University of Guelph,North America,Canada,Guelph,1,83,43.5327864,-80.2249974
16933,MSc in Social Sciences in Laws,University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,85,23.1734680,113.4665224
16934,MSc in Social Sciences in Laws,University of Iceland,Europe,Iceland,Reykjavik,1,86,64.1401832,-21.9539633
16935,MSc in Social Sciences in Laws,University of Leuven,Europe,Belgium,Leuven,1,434,,
16936,MSc in Social Sciences in Laws,University of Manchester,Europe,United Kingdom,MANCHESTER,1,93,53.4660226,-2.2330858
16937,MSc in Social Sciences in Laws,University of Melbourne,Australia/Oceania,Australia,Parkville,1,94,-37.7960451,144.9610195
16938,MSc in Social Sciences in Laws,University of Milan,Europe,Italy,Milano,1,95,45.4757322,9.2282917
16939,MSc in Social Sciences in Laws,University of New South Wales,Australia/Oceania,Australia,Sydney,1,96,-33.9175994,151.2312369
16940,MSc in Social Sciences in Laws,University of North Carolina at Chapel Hill,North America,USA,Chapel Hill,1,97,35.9046729,-79.0533595
16941,MSc in Social Sciences in Laws,University of Otago,Australia/Oceania,New Zealand,Dunedin,1,101,-45.8649793,170.5146149
16942,MSc in Social Sciences in Laws,University of Queensland,Australia/Oceania,Australia,Brisbane,1,103,-27.4981423,153.0111536
16943,MSc in Social Sciences in Laws,University of São Paulo,South America,Brazil,Butantã,1,104,,
16944,MSc in Social Sciences in Laws,UNIVERSITY OF SHEFFIELD,Europe,United Kingdom,Sheffield,1,105,53.3729622,-1.5059315
16945,MSc in Social Sciences in Laws,University of South Florida,North America,USA,Tampa,1,106,28.0599999,-82.4138362
16946,MSc in Social Sciences in Laws,UNIVERSITY OF SOUTHAMPTON,Europe,United Kingdom,Southampton,1,107,50.9341805,-1.3974844
16947,MSc in Social Sciences in Laws,University of Sydney,Australia/Oceania,Australia,Sydney,1,111,-33.8889072,151.1894111
16948,MSc in Social Sciences in Laws,University of Tasmania,Australia/Oceania,Australia,Hobart,1,112,-42.9068220,147.3218083
16949,MSc in Social Sciences in Laws,University of Technology Sydney,Australia/Oceania,Australia,Ultimo,1,113,-33.8841309,151.2012852
16950,MSc in Social Sciences in Laws,University of Texas at Austin,North America,USA,Austin,1,114,30.2851494,-97.7339352
16951,MSc in Social Sciences in Laws,University of the Andes,South America,Colombia,Bogotá,1,115,,
16952,MSc in Social Sciences in Laws,University of Toronto - Mississauga,North America,Canada,Mississauga,1,119,43.5502208,-79.6626584
16953,MSc in Social Sciences in Laws,University of Toronto - St. George,North America,Canada,Toronto,1,121,43.6634681,-79.3968165
16954,MSc in Social Sciences in Laws,University of Turku,Europe,Finland,Turku,1,122,60.4560732,22.2864097
16955,MSc in Social Sciences in Laws,University of Victoria,North America,Canada,Victoria,1,124,,
16956,MSc in Social Sciences in Laws,University of Warsaw,Europe,Poland,Warszawa,1,125,52.2216394,21.0073770
16957,MSc in Social Sciences in Laws,University of Washington,North America,USA,Seattle,1,126,47.6554303,-122.3001692
16958,MSc in Social Sciences in Laws,University of Western Australia,Australia/Oceania,Australia,Perth,1,127,-31.9506520,115.7978755
16959,MSc in Social Sciences in Laws,University of Wisconsin-Madison,North America,USA,Madison,1,128,43.0802745,-89.4309587
16960,MSc in Social Sciences in Laws,University of Wollongong,Australia/Oceania,Australia,Wollongong,1,129,-34.4050554,150.8783465
16961,MSc in Social Sciences in Laws,Victoria University of Wellington,Australia/Oceania,New Zealand,Wellington,1,131,-41.2051787,174.7985379
16962,MSc in Social Sciences in Laws,Western Sydney University,Australia/Oceania,Australia,Penrith,1,133,-33.7683269,150.7301189
16963,MSc in Social Sciences in Laws,Western University,North America,Canada,London,1,134,43.0054234,-81.2748010
16964,MSc in Social Sciences in Laws,Yonsei University,Asia,South Korea,Seoul,1,452,37.5603559,126.9351585
16965,MSc in Social Sciences in Laws,York University,North America,Canada,Toronto,1,136,43.7743325,-79.5002705
16966,Musicology,Åbo Akademi University,Europe,Finland,Abo,1,0,60.4534537,22.2792379
16967,Musicology,Al Akhawayn University,Africa,Morocco,Ifrane,1,137,33.5391007,-5.1067850
16968,Musicology,Arizona State University,North America,USA,Tempe,1,1,33.4213174,-111.9331631
16969,Musicology,Ashoka University,Asia,India,Sonipat,1,138,28.9469007,77.1014386
16970,Musicology,Australian National University,Australia/Oceania,Australia,Canbarra,1,2,,
16971,Musicology,Barnard College,North America,USA,New York City,1,3,40.8094864,-73.9635510
16972,Musicology,Boston College,North America,USA,Chestnut Hill,1,4,42.3354481,-71.1682665
16973,Musicology,Boston University,North America,USA,Boston,1,5,42.3504215,-71.1032247
16974,Musicology,Ca' Foscari University of Venice,Europe,Italy,Venice,1,139,,
16975,Musicology,Charles University (Prague),Europe,Czech Republic,Praha 1,1,7,50.0888947,14.4162757
16976,Musicology,Chinese University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,8,,
16977,Musicology,Chuo University,Asia,Japan,"Hachioji-shi, Tokyo",1,9,35.6403751,139.4045306
16978,Musicology,City University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,10,,
16979,Musicology,Concordia University,North America,Canada,Montréal,1,11,45.4952440,-73.5785815
16980,Musicology,Cornell University,North America,USA,Ithaca,1,12,42.4529076,-76.4800842
16981,Musicology,Deakin University,Australia/Oceania,Australia,Melbourne,1,13,-37.8475136,145.1149474
16982,Musicology,Erasmus University Rotterdam,Europe,Netherlands,Rotterdam,1,142,51.9176312,4.5259623
16983,Musicology,Ewha Womans University,Asia,South Korea,Seoul,1,15,37.5643371,126.9468925
16984,Musicology,Fudan University,Asia,China (Mainland),Shanghai,1,16,,
16985,Musicology,Georgian American University,Europe,Georgia,Tbilisi,1,144,41.7177273,44.7848587
16986,Musicology,Griffith University,Australia/Oceania,Australia,Mount Gravatt,1,18,-27.5466249,153.0642922
16987,Musicology,Hankuk University of Foreign Studies,Asia,South Korea,Seoul,1,145,37.5956329,127.0633740
16988,Musicology,Heidelberg University,Europe,Germany,HEIDELBERG,1,19,49.4186003,8.6692402
16989,Musicology,Hong Kong University of Science and Technology,Asia,China (Hong Kong),Hong Kong,1,146,,
16990,Musicology,Humboldt-Universität zu Berlin,Europe,Germany,Berlin,1,495,52.5183402,13.3929202
16991,Musicology,Ilisimatusarfik - University of Greenland,Europe,Greenland,Nuuk,1,22,,
16992,Musicology,International University of Sarajevo,Europe,Bosnia and Herzegovina,Ilidža/Sarajevo,1,148,43.8215450,18.3090990
16993,Musicology,Jeju National University,Asia,South Korea,"Jeju-si, Jeju Special Self-Governing Province",1,150,33.5150982,126.5528002
16994,Musicology,Kangwon National University,Asia,South Korea,Gangwon-do,1,151,37.8672582,127.7447487
16995,Musicology,Karlstad University,Europe,Sweden,Karlstad,1,23,,
16996,Musicology,Keimyung University,Asia,South Korea,Daegu,1,152,35.8567134,128.4849417
16997,Musicology,KIMEP University,Asia,Kazakhstan,Almaty,2,153,43.2416004,76.9552551
16998,Musicology,KIMEP University,Asia,Kazakhstan,Almaty,2,154,43.2416004,76.9552551
16999,Musicology,Korea University,Asia,South Korea,Soul,1,24,37.5880378,127.0323927
17000,Musicology,Kyungpook National University,Asia,South Korea,"Sangyeok-dong, Daegu",1,155,35.8905697,128.6108553
17001,Musicology,Leiden University,Europe,Netherlands,Leiden,1,156,52.1686355,4.4597028
17002,Musicology,Linköping University,Europe,Sweden,Linköping,1,25,58.3977911,15.5754544
17003,Musicology,Linnæus University,Europe,Sweden,Väjxö,1,26,,
17004,Musicology,Luleå University of Technology,Europe,Sweden,Luleå,1,28,65.6182538,22.1383085
17005,Musicology,Lund University,Europe,Sweden,Lund,2,29,55.7126504,13.2107587
17006,Musicology,Lund University,Europe,Sweden,Lund,2,159,55.7126504,13.2107587
17007,Musicology,Macquarie University,Australia/Oceania,Australia,North Ryde,1,30,,
17008,Musicology,Maqsut Narikbayev University,Asia,Kazakhstan,Astana,2,161,,
