Index,Study field,Institution,Continent,Country,City,N agreements,Agreement_ID
17547,Near Eastern Archaeology,City University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,10
17548,Near Eastern Archaeology,Concordia University,North America,Canada,Montréal,1,11
17549,Near Eastern Archaeology,Cornell University,North America,USA,Ithaca,1,12
17550,Near Eastern Archaeology,Deakin University,Australia/Oceania,Australia,Melbourne,1,13
17551,Near Eastern Archaeology,Erasmus University Rotterdam,Europe,Netherlands,Rotterdam,1,142
17552,Near Eastern Archaeology,Ewha Womans University,Asia,South Korea,Seoul,1,15
17553,Near Eastern Archaeology,Fudan University,Asia,China (Mainland),Shanghai,1,16
17554,Near Eastern Archaeology,Georgian American University,Europe,Georgia,Tbilisi,1,144
17555,Near Eastern Archaeology,Griffith University,Australia/Oceania,Australia,Mount Gravatt,1,18
17556,Near Eastern Archaeology,Hankuk University of Foreign Studies,Asia,South Korea,Seoul,1,145
17557,Near Eastern Archaeology,Heidelberg University,Europe,Germany,HEIDELBERG,1,19
17558,Near Eastern Archaeology,Hong Kong University of Science and Technology,Asia,China (Hong Kong),Hong Kong,1,146
17559,Near Eastern Archaeology,Ilisimatusarfik - University of Greenland,Europe,Greenland,Nuuk,1,22
17560,Near Eastern Archaeology,International University of Sarajevo,Europe,Bosnia and Herzegovina,Ilidža/Sarajevo,1,148
17561,Near Eastern Archaeology,Jeju National University,Asia,South Korea,"Jeju-si, Jeju Special Self-Governing Province",1,150
17562,Near Eastern Archaeology,Kangwon National University,Asia,South Korea,Gangwon-do,1,151
17563,Near Eastern Archaeology,Karlstad University,Europe,Sweden,Karlstad,1,23
17564,Near Eastern Archaeology,Keimyung University,Asia,South Korea,Daegu,1,152
17565,Near Eastern Archaeology,KIMEP University,Asia,Kazakhstan,Almaty,2,153
17566,Near Eastern Archaeology,KIMEP University,Asia,Kazakhstan,Almaty,2,154
17567,Near Eastern Archaeology,Korea University,Asia,South Korea,Soul,1,24
17568,Near Eastern Archaeology,Kyungpook National University,Asia,South Korea,"Sangyeok-dong, Daegu",1,155
17569,Near Eastern Archaeology,Leiden University,Europe,Netherlands,Leiden,1,156
17570,Near Eastern Archaeology,Linköping University,Europe,Sweden,Linköping,1,25
17571,Near Eastern Archaeology,Linnæus University,Europe,Sweden,Väjxö,1,26
17572,Near Eastern Archaeology,Luleå University of Technology,Europe,Sweden,Luleå,1,28
17573,Near Eastern Archaeology,Lund University,Europe,Sweden,Lund,2,29
17574,Near Eastern Archaeology,Lund University,Europe,Sweden,Lund,2,159
17575,Near Eastern Archaeology,Macquarie University,Australia/Oceania,Australia,North Ryde,1,30
17576,Near Eastern Archaeology,Maqsut Narikbayev University,Asia,Kazakhstan,Astana,2,161
17577,Near Eastern Archaeology,Maqsut Narikbayev University,Asia,Kazakhstan,Astana,2,162
17578,Near Eastern Archaeology,McGill University,North America,Canada,Montreal,1,31
17579,Near Eastern Archaeology,McMaster University,North America,Canada,Hamilton,1,32
17580,Near Eastern Archaeology,Mid Sweden University,Europe,Sweden,Sundsvall,1,33
17581,Near Eastern Archaeology,Monash University,Australia/Oceania,Australia,Clayton,1,34
17582,Near Eastern Archaeology,Nagoya University,Asia,Japan,"Chikusa Ward, Nagoya",1,35
17583,Near Eastern Archaeology,National Autonomous University of Mexico,South America,Mexico,Mexico City,1,36
17584,Near Eastern Archaeology,National Chengchi University,Asia,China (Taiwan),Taipei,1,163
17585,Near Eastern Archaeology,National Taiwan University,Asia,China (Taiwan),Taipei City,1,37
17586,Near Eastern Archaeology,National University of Colombia,South America,Colombia,Bogota,1,38
17587,Near Eastern Archaeology,National University of Singapore,Asia,Singapore,Singapore,1,39
17588,Near Eastern Archaeology,New York University,North America,USA,New York City,1,40
17589,Near Eastern Archaeology,North Carolina State University,North America,USA,Raleigh,1,41
17590,Near Eastern Archaeology,Norwegian University of Science and Technology (NTNU),Europe,Norway,Trondheim,1,42
17591,Near Eastern Archaeology,Osaka University,Asia,Japan,Suita,1,43
17592,Near Eastern Archaeology,Pompeu Fabra University,Europe,Spain,Barcelona,1,165
17593,Near Eastern Archaeology,Pontifical Catholic University of Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,44
17594,Near Eastern Archaeology,Queensland University of Technology,Australia/Oceania,Australia,Brisbane,1,45
17595,Near Eastern Archaeology,Ritsumeikan University,Asia,Japan,"Kita Ward, Kyoto",1,46
17596,Near Eastern Archaeology,Seoul National University,Asia,South Korea,Seoul,1,47
17597,Near Eastern Archaeology,Simon Fraser University,North America,Canada,Burnaby,1,48
17598,Near Eastern Archaeology,Singapore Management University,Asia,Singapore,Singapore,1,49
17599,Near Eastern Archaeology,Sogang University,Asia,South Korea,Soul,1,167
17600,Near Eastern Archaeology,Sorbonne University,Europe,France,Paris,1,50
17601,Near Eastern Archaeology,Stellenbosch University,Africa,South Africa,Stellenbosch,1,51
17602,Near Eastern Archaeology,Stockholm University,Europe,Sweden,Stockholm,1,52
17603,Near Eastern Archaeology,Sungkyunkwan University,Asia,South Korea,Soul,2,53
17604,Near Eastern Archaeology,Sungkyunkwan University,Asia,South Korea,Soul,2,168
17605,Near Eastern Archaeology,Tampere University,Europe,Finland,Tampere,1,54
17606,Near Eastern Archaeology,Tsinghua University,Asia,China (Mainland),Beijing,1,56
17607,Near Eastern Archaeology,Tunghai University,Asia,China (Taiwan),Taichung City,1,169
17608,Near Eastern Archaeology,UiT The Arctic University of Norway,Europe,Norway,Tromsø,1,57
17609,Near Eastern Archaeology,Umeå University,Europe,Sweden,Umea,1,58
17610,Near Eastern Archaeology,Universidad de las Américas Puebla,South America,Mexico,Puebla,1,59
17611,Near Eastern Archaeology,UNIVERSITY OF LISBOA,Europe,Portugal,Lisboa,1,170
17612,Near Eastern Archaeology,Universidade Federal do Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,60
17613,Near Eastern Archaeology,Universität Hamburg,Europe,Germany,Hamburg,1,171
17614,Near Eastern Archaeology,University College Cork,Europe,Ireland,Cork,1,174
17615,Near Eastern Archaeology,University of Adelaide,Australia/Oceania,Australia,Adelaide,1,62
17616,Near Eastern Archaeology,University of Agder,Europe,Norway,Kristiansand,1,63
17617,Near Eastern Archaeology,University of Akureyri,Europe,Iceland,Akureyri,1,64
17618,Near Eastern Archaeology,University of Amsterdam,Europe,Netherlands,Amsterdam,1,176
17619,Near Eastern Archaeology,University of Auckland,Australia/Oceania,New Zealand,Auckland,1,66
17620,Near Eastern Archaeology,University of Belgrade,Europe,Serbia,Beograd,1,177
17621,Near Eastern Archaeology,University of Bergen,Europe,Norway,Bergen,2,68
17622,Near Eastern Archaeology,University of Bergen,Europe,Norway,Bergen,2,178
17623,Near Eastern Archaeology,UNIVERSITY OF BIRMINGHAM,Europe,United Kingdom,Birmingham,1,69
17624,Near Eastern Archaeology,University of Bologna,Europe,Italy,Bologna,1,179
17625,Near Eastern Archaeology,UNIVERSITY OF BRISTOL,Europe,United Kingdom,Bristol,1,70
17626,Near Eastern Archaeology,University of British Columbia,North America,Canada,Vancouver,1,71
17627,Near Eastern Archaeology,University of Buenos Aires,South America,Argentina,Buenos Aires,1,72
17628,Near Eastern Archaeology,University of Calgary,North America,Canada,Calgary,1,73
17629,Near Eastern Archaeology,University of California,North America,USA,Santa Barbara,1,74
17630,Near Eastern Archaeology,University of Canterbury Christchurch,Australia/Oceania,New Zealand,Christchurch,1,75
17631,Near Eastern Archaeology,University of Chile,South America,Chile,Santiago,1,76
17632,Near Eastern Archaeology,University of Colorado Boulder,North America,USA,Boulder,1,77
17633,Near Eastern Archaeology,University of Eastern Finland,Europe,Finland,Kuopio,1,78
17634,Near Eastern Archaeology,University of Edinburgh,Europe,United Kingdom,Edinburgh,1,79
17635,Near Eastern Archaeology,UNIVERSITY OF EXETER,Europe,United Kingdom,Exeter,1,80
17636,Near Eastern Archaeology,University of Geneva,Europe,Switzerland,Geneva,1,81
17637,Near Eastern Archaeology,University of Gothenburg,Europe,Sweden,Goeteborg,1,82
17638,Near Eastern Archaeology,University of Guelph,North America,Canada,Guelph,1,83
17639,Near Eastern Archaeology,University of Helsinki,Europe,Finland,Helsinki,1,84
17640,Near Eastern Archaeology,University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,85
17641,Near Eastern Archaeology,University of Iceland,Europe,Iceland,Reykjavik,2,86
17642,Near Eastern Archaeology,University of Iceland,Europe,Iceland,Reykjavik,2,180
17643,Near Eastern Archaeology,University of Jyväskylä,Europe,Finland,Jyvaskyla,1,88
17644,Near Eastern Archaeology,UNIVERSITY OF KENT,Europe,United Kingdom,Canterbury,1,89
17645,Near Eastern Archaeology,University of Lapland,Europe,Finland,Rovaniemi,1,90
17646,Near Eastern Archaeology,THE UNIVERSITY OF LEEDS,Europe,United Kingdom,LEEDS,1,91
17647,Near Eastern Archaeology,University of Leuven,Europe,Belgium,Leuven,1,182
17648,Near Eastern Archaeology,University of Liverpool,Europe,United Kingdom,Liverpool,1,92
17649,Near Eastern Archaeology,University of Manchester,Europe,United Kingdom,MANCHESTER,1,93
17650,Near Eastern Archaeology,University of Melbourne,Australia/Oceania,Australia,Parkville,1,94
17651,Near Eastern Archaeology,University of Milan,Europe,Italy,Milano,1,95
17652,Near Eastern Archaeology,University of New South Wales,Australia/Oceania,Australia,Sydney,1,96
17653,Near Eastern Archaeology,University of North Carolina at Chapel Hill,North America,USA,Chapel Hill,1,97
17654,Near Eastern Archaeology,University of Nottingham Ningbo China,Asia,China (Mainland),Ningbo,1,98
17655,Near Eastern Archaeology,University of Oslo,Europe,Norway,Oslo,2,99
17656,Near Eastern Archaeology,University of Oslo,Europe,Norway,Oslo,2,184
17657,Near Eastern Archaeology,University of Otago,Australia/Oceania,New Zealand,Dunedin,1,101
17658,Near Eastern Archaeology,University of Oulu,Europe,Finland,Oulu,1,102
17659,Near Eastern Archaeology,University of Pisa,Europe,Italy,Pisa,1,185
17660,Near Eastern Archaeology,University of Queensland,Australia/Oceania,Australia,Brisbane,1,103
17661,Near Eastern Archaeology,University of São Paulo,South America,Brazil,Butantã,1,104
17662,Near Eastern Archaeology,UNIVERSITY OF SHEFFIELD,Europe,United Kingdom,Sheffield,1,105
17663,Near Eastern Archaeology,University of South Florida,North America,USA,Tampa,1,106
17664,Near Eastern Archaeology,UNIVERSITY OF SOUTHAMPTON,Europe,United Kingdom,Southampton,1,107
17665,Near Eastern Archaeology,University of South-Eastern Norway (USN),Europe,Norway,Drammen,1,108
17666,Near Eastern Archaeology,UNIVERSITY OF ST ANDREWS,Europe,United Kingdom,St Andrews,1,329
17667,Near Eastern Archaeology,University of Stavanger,Europe,Norway,Stavanger,1,110
17668,Near Eastern Archaeology,University of Sydney,Australia/Oceania,Australia,Sydney,1,111
17669,Near Eastern Archaeology,University of Tartu,Europe,Estonia,Tartu,1,187
17670,Near Eastern Archaeology,University of Tasmania,Australia/Oceania,Australia,Hobart,1,112
17671,Near Eastern Archaeology,University of Technology Sydney,Australia/Oceania,Australia,Ultimo,1,113
17672,Near Eastern Archaeology,University of Texas at Austin,North America,USA,Austin,1,114
17673,Near Eastern Archaeology,University of the Andes,South America,Colombia,Bogotá,1,115
17674,Near Eastern Archaeology,University of the Faroe Islands,Europe,Faroe Islands,Tórshavn,2,116
17675,Near Eastern Archaeology,University of the Faroe Islands,Europe,Faroe Islands,Tórshavn,2,117
17676,Near Eastern Archaeology,University of Tokyo,Asia,Japan,"Bunkyo City, Tokyo",1,118
17677,Near Eastern Archaeology,University of Toronto - Mississauga,North America,Canada,Mississauga,1,119
17678,Near Eastern Archaeology,University of Toronto - Scarborough,North America,Canada,Scarborough,1,120
17679,Near Eastern Archaeology,University of Toronto - St. George,North America,Canada,Toronto,1,121
17680,Near Eastern Archaeology,University of Turku,Europe,Finland,Turku,1,122
17681,Near Eastern Archaeology,University of Vaasa,Europe,Finland,Vaasa,1,123
17682,Near Eastern Archaeology,University of Victoria,North America,Canada,Victoria,1,124
17683,Near Eastern Archaeology,University of Warsaw,Europe,Poland,Warszawa,1,125
17684,Near Eastern Archaeology,University of Washington,North America,USA,Seattle,1,126
17685,Near Eastern Archaeology,University of Western Australia,Australia/Oceania,Australia,Perth,1,127
17686,Near Eastern Archaeology,University of Wisconsin-Madison,North America,USA,Madison,1,128
17687,Near Eastern Archaeology,University of Wollongong,Australia/Oceania,Australia,Wollongong,1,129
17688,Near Eastern Archaeology,University of Zurich,Europe,Switzerland,Zurich,1,188
17689,Near Eastern Archaeology,Uppsala University,Europe,Sweden,Uppsala,1,189
17690,Near Eastern Archaeology,Victoria University of Wellington,Australia/Oceania,New Zealand,Wellington,1,131
17691,Near Eastern Archaeology,Waseda University,Asia,Japan,"Shinjuku City, Tokyo",2,132
17692,Near Eastern Archaeology,Waseda University,Asia,Japan,"Shinjuku City, Tokyo",2,190
17693,Near Eastern Archaeology,Western Sydney University,Australia/Oceania,Australia,Penrith,1,133
17694,Near Eastern Archaeology,Western University,North America,Canada,London,1,134
17695,Near Eastern Archaeology,Yeungnam University,Asia,South Korea,Gyeongbuk,1,191
17696,Near Eastern Archaeology,Yonsei University,Asia,South Korea,Seoul,1,135
17697,Near Eastern Archaeology,York University,North America,Canada,Toronto,1,136
17698,Persian with Middle Eastern Societies - sociology oriented profile,Åbo Akademi University,Europe,Finland,Abo,1,0
17699,Persian with Middle Eastern Societies - sociology oriented profile,Al Akhawayn University,Africa,Morocco,Ifrane,1,137
17700,Persian with Middle Eastern Societies - sociology oriented profile,Arizona State University,North America,USA,Tempe,1,1
17701,Persian with Middle Eastern Societies - sociology oriented profile,Ashoka University,Asia,India,Sonipat,1,138
17702,Persian with Middle Eastern Societies - sociology oriented profile,Australian National University,Australia/Oceania,Australia,Canbarra,1,2
